"","Locations_to_use","left","right","xloc","yloc","xloc1","yloc1","Date","batches_per_lane","su_per_lane"
"9946","A12A01","A12","A01",20,10,4,26,"13-Sep-14",3,17
"9947","A12A01","A12","A01",20,10,4,26,"16-Sep-14",3,17
"9948","A12A01","A12","A01",20,10,4,26,"1-Aug-14",1,16
"9949","A12A01","A12","A01",20,10,4,26,"18-Aug-14",2,16
"9950","A12A01","A12","A01",20,10,4,26,"30-Jul-14",1,16
"9951","A12A01","A12","A01",20,10,4,26,"12-Jul-14",1,16
"9952","A12A01","A12","A01",20,10,4,26,"25-Aug-14",2,16
"9953","A12A01","A12","A01",20,10,4,26,"28-Jul-14",1,16
"9954","A12A01","A12","A01",20,10,4,26,"31-Jul-14",1,16
"9955","A12A01","A12","A01",20,10,4,26,"21-Aug-14",2,16
"9956","A12A01","A12","A01",20,10,4,26,"15-Aug-14",2,16
"9957","A12A01","A12","A01",20,10,4,26,"5-Jul-14",1,16
"9958","A12A01","A12","A01",20,10,4,26,"7-Jul-14",1,16
"9959","A12A01","A12","A01",20,10,4,26,"22-Jul-14",1,16
"9960","A12A01","A12","A01",20,10,4,26,"11-Aug-14",2,16
"9961","A12A01","A12","A01",20,10,4,26,"19-Sep-14",3,17
"9962","A12A01","A12","A01",20,10,4,26,"21-Jul-14",1,16
"9963","A12A01","A12","A01",20,10,4,26,"29-Jul-14",1,16
"9964","A12A01","A12","A01",20,10,4,26,"9-Jul-14",1,16
"9965","A12A01","A12","A01",20,10,4,26,"14-Jul-14",1,16
"9966","A12A01","A12","A01",20,10,4,26,"8-Aug-14",2,17
"9967","A12A01","A12","A01",20,10,4,26,"16-Aug-14",2,16
"9968","A12A01","A12","A01",20,10,4,26,"8-Sep-14",2,13
"9969","A12A01","A12","A01",20,10,4,26,"13-Aug-14",2,16
"9970","A12A01","A12","A01",20,10,4,26,"3-Jul-14",3,31
"9971","A12A01","A12","A01",20,10,4,26,"15-Jul-14",1,16
"9972","A12A01","A12","A01",20,10,4,26,"5-Aug-14",1,16
"9973","A12A01","A12","A01",20,10,4,26,"3-Sep-14",1,12
"9974","A12A01","A12","A01",20,10,4,26,"2-Sep-14",1,12
"9975","A12A01","A12","A01",20,10,4,26,"4-Jul-14",2,15
"9976","A12A01","A12","A01",20,10,4,26,"9-Aug-14",2,17
"9977","A12A01","A12","A01",20,10,4,26,"26-Jul-14",1,16
"9978","A12A01","A12","A01",20,10,4,26,"16-Jul-14",1,16
"9979","A12A01","A12","A01",20,10,4,26,"3-Aug-14",1,16
"9980","A12A01","A12","A01",20,10,4,26,"27-Aug-14",2,15
"9981","A12A01","A12","A01",20,10,4,26,"17-Sep-14",3,17
"9982","A12A01","A12","A01",20,10,4,26,"4-Sep-14",2,16
"9983","A12A01","A12","A01",20,10,4,26,"22-Aug-14",2,16
"9984","A12A02","A12","A02",20,20,4,25,"17-Jul-14",4,17
"9985","A12A02","A12","A02",20,20,4,25,"11-Jul-14",3,12
"9986","A12A02","A12","A02",20,20,4,25,"14-Aug-14",3,12
"9987","A12A02","A12","A02",20,20,4,25,"12-Sep-14",5,17
"9988","A12A02","A12","A02",20,20,4,25,"10-Aug-14",3,12
"9989","A12A02","A12","A02",20,20,4,25,"30-Jul-14",3,15
"9990","A12A02","A12","A02",20,20,4,25,"2-Sep-14",4,16
"9991","A12A02","A12","A02",20,20,4,25,"29-Aug-14",4,16
"9992","A12A02","A12","A02",20,20,4,25,"11-Sep-14",5,17
"9993","A12A02","A12","A02",20,20,4,25,"23-Aug-14",3,12
"9994","A12A02","A12","A02",20,20,4,25,"31-Jul-14",3,15
"9995","A12A02","A12","A02",20,20,4,25,"19-Aug-14",3,12
"9996","A12A02","A12","A02",20,20,4,25,"15-Jul-14",4,17
"9997","A12A02","A12","A02",20,20,4,25,"28-Aug-14",4,16
"9998","A12A02","A12","A02",20,20,4,25,"28-Jul-14",3,15
"9999","A12A02","A12","A02",20,20,4,25,"13-Sep-14",5,17
"10000","A12A02","A12","A02",20,20,4,25,"3-Jul-14",5,22
"10001","A12A02","A12","A02",20,20,4,25,"10-Sep-14",5,6
"10002","A12A02","A12","A02",20,20,4,25,"8-Aug-14",3,15
"10003","A12A02","A12","A02",20,20,4,25,"22-Jul-14",3,15
"10004","A12A02","A12","A02",20,20,4,25,"1-Sep-14",4,16
"10005","A12A02","A12","A02",20,20,4,25,"3-Aug-14",3,15
"10006","A12A02","A12","A02",20,20,4,25,"12-Jul-14",3,12
"10007","A12A02","A12","A02",20,20,4,25,"21-Jul-14",3,15
"10008","A12A02","A12","A02",20,20,4,25,"12-Aug-14",3,12
"10009","A12A02","A12","A02",20,20,4,25,"18-Jul-14",4,17
"10010","A12A02","A12","A02",20,20,4,25,"15-Aug-14",3,12
"10011","A12A02","A12","A02",20,20,4,25,"8-Jul-14",3,14
"10012","A12A02","A12","A02",20,20,4,25,"16-Aug-14",3,12
"10013","A12A02","A12","A02",20,20,4,25,"22-Aug-14",3,12
"10014","A12A02","A12","A02",20,20,4,25,"4-Jul-14",4,17
"10015","A12A02","A12","A02",20,20,4,25,"5-Sep-14",4,16
"10016","A12A02","A12","A02",20,20,4,25,"9-Sep-14",5,6
"10017","A12A02","A12","A02",20,20,4,25,"1-Aug-14",3,15
"10018","A12A02","A12","A02",20,20,4,25,"6-Aug-14",3,15
"10019","A12A02","A12","A02",20,20,4,25,"8-Sep-14",4,14
"10020","A12A02","A12","A02",20,20,4,25,"9-Aug-14",3,13
"10021","A12A02","A12","A02",20,20,4,25,"25-Aug-14",3,12
"10022","A12A02","A12","A02",20,20,4,25,"15-Sep-14",5,17
"10023","A12A02","A12","A02",20,20,4,25,"13-Aug-14",3,12
"10024","A12A02","A12","A02",20,20,4,25,"26-Jul-14",3,15
"10025","A12A02","A12","A02",20,20,4,25,"16-Jul-14",4,17
"10026","A12A02","A12","A02",20,20,4,25,"26-Aug-14",4,17
"10027","A12A02","A12","A02",20,20,4,25,"10-Jul-14",3,14
"10028","A12A02","A12","A02",20,20,4,25,"29-Jul-14",3,15
"10029","A12A02","A12","A02",20,20,4,25,"19-Sep-14",5,16
"10030","A12A02","A12","A02",20,20,4,25,"17-Sep-14",5,17
"10031","A12A02","A12","A02",20,20,4,25,"5-Jul-14",3,15
"10032","A12A02","A12","A02",20,20,4,25,"7-Aug-14",3,15
"10033","A12A02","A12","A02",20,20,4,25,"4-Sep-14",4,16
"10034","A12A02","A12","A02",20,20,4,25,"9-Jul-14",3,14
"10035","A12A02","A12","A02",20,20,4,25,"14-Jul-14",4,17
"10036","A12A02","A12","A02",20,20,4,25,"7-Jul-14",4,16
"10037","A12A02","A12","A02",20,20,4,25,"18-Aug-14",3,12
"10038","A12A02","A12","A02",20,20,4,25,"16-Sep-14",5,17
"10039","A12A02","A12","A02",20,20,4,25,"3-Sep-14",4,16
"10040","A12A02","A12","A02",20,20,4,25,"5-Aug-14",3,15
"10041","A12A02","A12","A02",20,20,4,25,"27-Aug-14",4,17
"10042","A12A02","A12","A02",20,20,4,25,"6-Sep-14",4,14
"10043","A12A02","A12","A02",20,20,4,25,"11-Aug-14",3,12
"10044","A12A02","A12","A02",20,20,4,25,"21-Aug-14",3,12
"10045","A12A03","A12","A03",20,30,4,24,"11-Jul-14",2,13
"10046","A12A03","A12","A03",20,30,4,24,"19-Aug-14",3,16
"10047","A12A03","A12","A03",20,30,4,24,"17-Jul-14",2,13
"10048","A12A03","A12","A03",20,30,4,24,"18-Jul-14",2,13
"10049","A12A03","A12","A03",20,30,4,24,"15-Jul-14",2,13
"10050","A12A03","A12","A03",20,30,4,24,"10-Jul-14",2,13
"10051","A12A03","A12","A03",20,30,4,24,"29-Aug-14",3,16
"10052","A12A03","A12","A03",20,30,4,24,"3-Jul-14",2,13
"10053","A12A03","A12","A03",20,30,4,24,"2-Sep-14",3,16
"10054","A12A03","A12","A03",20,30,4,24,"8-Jul-14",2,13
"10055","A12A03","A12","A03",20,30,4,24,"9-Sep-14",4,14
"10056","A12A03","A12","A03",20,30,4,24,"11-Sep-14",5,17
"10057","A12A03","A12","A03",20,30,4,24,"8-Sep-14",4,16
"10058","A12A03","A12","A03",20,30,4,24,"15-Sep-14",6,18
"10059","A12A03","A12","A03",20,30,4,24,"30-Jul-14",2,13
"10060","A12A03","A12","A03",20,30,4,24,"10-Sep-14",5,14
"10061","A12A03","A12","A03",20,30,4,24,"3-Aug-14",2,13
"10062","A12A03","A12","A03",20,30,4,24,"4-Sep-14",3,16
"10063","A12A03","A12","A03",20,30,4,24,"7-Jul-14",2,13
"10064","A12A03","A12","A03",20,30,4,24,"6-Aug-14",2,13
"10065","A12A03","A12","A03",20,30,4,24,"28-Jul-14",2,13
"10066","A12A03","A12","A03",20,30,4,24,"12-Sep-14",5,17
"10067","A12A03","A12","A03",20,30,4,24,"23-Aug-14",3,16
"10068","A12A03","A12","A03",20,30,4,24,"13-Sep-14",4,16
"10069","A12A03","A12","A03",20,30,4,24,"16-Jul-14",2,13
"10070","A12A03","A12","A03",20,30,4,24,"8-Aug-14",2,13
"10071","A12A03","A12","A03",20,30,4,24,"12-Aug-14",2,13
"10072","A12A03","A12","A03",20,30,4,24,"4-Jul-14",2,13
"10073","A12A03","A12","A03",20,30,4,24,"5-Sep-14",4,17
"10074","A12A03","A12","A03",20,30,4,24,"10-Aug-14",2,13
"10075","A12A03","A12","A03",20,30,4,24,"16-Sep-14",6,18
"10076","A12A03","A12","A03",20,30,4,24,"28-Aug-14",3,16
"10077","A12A03","A12","A03",20,30,4,24,"17-Sep-14",5,17
"10078","A12A03","A12","A03",20,30,4,24,"9-Aug-14",2,13
"10079","A12A03","A12","A03",20,30,4,24,"21-Jul-14",2,13
"10080","A12A03","A12","A03",20,30,4,24,"5-Aug-14",2,13
"10081","A12A03","A12","A03",20,30,4,24,"22-Aug-14",3,16
"10082","A12A03","A12","A03",20,30,4,24,"26-Aug-14",3,16
"10083","A12A03","A12","A03",20,30,4,24,"31-Jul-14",2,13
"10084","A12A03","A12","A03",20,30,4,24,"25-Aug-14",3,16
"10085","A12A03","A12","A03",20,30,4,24,"27-Aug-14",3,16
"10086","A12A03","A12","A03",20,30,4,24,"13-Aug-14",2,13
"10087","A12A03","A12","A03",20,30,4,24,"29-Jul-14",2,13
"10088","A12A03","A12","A03",20,30,4,24,"9-Jul-14",2,13
"10089","A12A03","A12","A03",20,30,4,24,"19-Sep-14",5,16
"10090","A12A03","A12","A03",20,30,4,24,"15-Aug-14",2,13
"10091","A12A03","A12","A03",20,30,4,24,"1-Aug-14",2,13
"10092","A12A03","A12","A03",20,30,4,24,"14-Aug-14",2,13
"10093","A12A03","A12","A03",20,30,4,24,"16-Aug-14",2,13
"10094","A12A03","A12","A03",20,30,4,24,"1-Sep-14",3,16
"10095","A12A03","A12","A03",20,30,4,24,"11-Aug-14",2,13
"10096","A12A03","A12","A03",20,30,4,24,"6-Sep-14",4,17
"10097","A12A03","A12","A03",20,30,4,24,"14-Jul-14",2,13
"10098","A12A03","A12","A03",20,30,4,24,"21-Aug-14",3,16
"10099","A12A03","A12","A03",20,30,4,24,"3-Sep-14",3,16
"10100","A12A03","A12","A03",20,30,4,24,"5-Jul-14",2,13
"10101","A12A03","A12","A03",20,30,4,24,"26-Jul-14",2,13
"10102","A12A03","A12","A03",20,30,4,24,"12-Jul-14",2,13
"10103","A12A03","A12","A03",20,30,4,24,"7-Aug-14",2,13
"10104","A12A03","A12","A03",20,30,4,24,"22-Jul-14",2,13
"10105","A12A03","A12","A03",20,30,4,24,"18-Aug-14",2,13
"10106","A12A04","A12","A04",20,40,4,23,"11-Jul-14",2,3
"10107","A12A04","A12","A04",20,40,4,23,"17-Jul-14",4,5
"10108","A12A04","A12","A04",20,40,4,23,"12-Aug-14",4,5
"10109","A12A04","A12","A04",20,40,4,23,"13-Sep-14",5,5
"10110","A12A04","A12","A04",20,40,4,23,"19-Aug-14",4,5
"10111","A12A04","A12","A04",20,40,4,23,"26-Aug-14",4,5
"10112","A12A04","A12","A04",20,40,4,23,"30-Jul-14",3,4
"10113","A12A04","A12","A04",20,40,4,23,"28-Aug-14",4,4
"10114","A12A04","A12","A04",20,40,4,23,"18-Jul-14",4,5
"10115","A12A04","A12","A04",20,40,4,23,"10-Jul-14",2,3
"10116","A12A04","A12","A04",20,40,4,23,"5-Sep-14",5,5
"10117","A12A04","A12","A04",20,40,4,23,"22-Aug-14",4,5
"10118","A12A04","A12","A04",20,40,4,23,"29-Aug-14",4,4
"10119","A12A04","A12","A04",20,40,4,23,"11-Sep-14",4,4
"10120","A12A04","A12","A04",20,40,4,23,"9-Sep-14",5,5
"10121","A12A04","A12","A04",20,40,4,23,"23-Aug-14",4,5
"10122","A12A04","A12","A04",20,40,4,23,"7-Jul-14",2,3
"10123","A12A04","A12","A04",20,40,4,23,"10-Sep-14",5,5
"10124","A12A04","A12","A04",20,40,4,23,"19-Sep-14",4,4
"10125","A12A04","A12","A04",20,40,4,23,"17-Sep-14",5,5
"10126","A12A04","A12","A04",20,40,4,23,"22-Jul-14",3,4
"10127","A12A04","A12","A04",20,40,4,23,"15-Jul-14",4,5
"10128","A12A04","A12","A04",20,40,4,23,"8-Jul-14",2,3
"10129","A12A04","A12","A04",20,40,4,23,"21-Jul-14",4,5
"10130","A12A04","A12","A04",20,40,4,23,"15-Aug-14",4,5
"10131","A12A04","A12","A04",20,40,4,23,"8-Sep-14",5,5
"10132","A12A04","A12","A04",20,40,4,23,"27-Aug-14",4,5
"10133","A12A04","A12","A04",20,40,4,23,"28-Jul-14",3,4
"10134","A12A04","A12","A04",20,40,4,23,"4-Jul-14",2,3
"10135","A12A04","A12","A04",20,40,4,23,"25-Aug-14",4,5
"10136","A12A04","A12","A04",20,40,4,23,"12-Jul-14",2,3
"10137","A12A04","A12","A04",20,40,4,23,"14-Jul-14",4,5
"10138","A12A04","A12","A04",20,40,4,23,"3-Aug-14",3,4
"10139","A12A04","A12","A04",20,40,4,23,"8-Aug-14",4,5
"10140","A12A04","A12","A04",20,40,4,23,"4-Sep-14",5,5
"10141","A12A04","A12","A04",20,40,4,23,"12-Sep-14",5,5
"10142","A12A04","A12","A04",20,40,4,23,"6-Aug-14",3,4
"10143","A12A04","A12","A04",20,40,4,23,"29-Jul-14",3,4
"10144","A12A04","A12","A04",20,40,4,23,"10-Aug-14",4,5
"10145","A12A04","A12","A04",20,40,4,23,"5-Aug-14",3,4
"10146","A12A04","A12","A04",20,40,4,23,"3-Jul-14",3,4
"10147","A12A04","A12","A04",20,40,4,23,"16-Sep-14",5,5
"10148","A12A04","A12","A04",20,40,4,23,"9-Jul-14",2,3
"10149","A12A04","A12","A04",20,40,4,23,"1-Sep-14",5,5
"10150","A12A04","A12","A04",20,40,4,23,"26-Jul-14",3,4
"10151","A12A04","A12","A04",20,40,4,23,"16-Aug-14",4,5
"10152","A12A04","A12","A04",20,40,4,23,"11-Aug-14",4,5
"10153","A12A04","A12","A04",20,40,4,23,"21-Aug-14",4,5
"10154","A12A04","A12","A04",20,40,4,23,"2-Sep-14",5,5
"10155","A12A04","A12","A04",20,40,4,23,"18-Aug-14",4,5
"10156","A12A04","A12","A04",20,40,4,23,"6-Sep-14",5,5
"10157","A12A04","A12","A04",20,40,4,23,"15-Sep-14",5,5
"10158","A12A04","A12","A04",20,40,4,23,"1-Aug-14",3,4
"10159","A12A04","A12","A04",20,40,4,23,"13-Aug-14",4,5
"10160","A12A04","A12","A04",20,40,4,23,"14-Aug-14",4,5
"10161","A12A04","A12","A04",20,40,4,23,"5-Jul-14",3,4
"10162","A12A04","A12","A04",20,40,4,23,"3-Sep-14",5,5
"10163","A12A04","A12","A04",20,40,4,23,"9-Aug-14",4,5
"10164","A12A04","A12","A04",20,40,4,23,"31-Jul-14",3,4
"10165","A12A04","A12","A04",20,40,4,23,"7-Aug-14",4,5
"10166","A12A04","A12","A04",20,40,4,23,"16-Jul-14",4,5
"10167","A12A05","A12","A05",20,50,4,22,"11-Jul-14",3,16
"10168","A12A05","A12","A05",20,50,4,22,"17-Jul-14",4,7
"10169","A12A05","A12","A05",20,50,4,22,"26-Aug-14",3,14
"10170","A12A05","A12","A05",20,50,4,22,"8-Sep-14",4,17
"10171","A12A05","A12","A05",20,50,4,22,"17-Sep-14",4,17
"10172","A12A05","A12","A05",20,50,4,22,"22-Jul-14",2,17
"10173","A12A05","A12","A05",20,50,4,22,"11-Sep-14",4,17
"10174","A12A05","A12","A05",20,50,4,22,"13-Sep-14",4,17
"10175","A12A05","A12","A05",20,50,4,22,"25-Aug-14",4,17
"10176","A12A05","A12","A05",20,50,4,22,"12-Aug-14",2,17
"10177","A12A05","A12","A05",20,50,4,22,"10-Aug-14",2,17
"10178","A12A05","A12","A05",20,50,4,22,"10-Sep-14",4,17
"10179","A12A05","A12","A05",20,50,4,22,"30-Jul-14",2,17
"10180","A12A05","A12","A05",20,50,4,22,"22-Aug-14",4,17
"10181","A12A05","A12","A05",20,50,4,22,"19-Aug-14",2,7
"10182","A12A05","A12","A05",20,50,4,22,"29-Jul-14",2,17
"10183","A12A05","A12","A05",20,50,4,22,"8-Jul-14",3,16
"10184","A12A05","A12","A05",20,50,4,22,"7-Jul-14",3,16
"10185","A12A05","A12","A05",20,50,4,22,"5-Aug-14",2,17
"10186","A12A05","A12","A05",20,50,4,22,"28-Aug-14",4,17
"10187","A12A05","A12","A05",20,50,4,22,"18-Jul-14",2,17
"10188","A12A05","A12","A05",20,50,4,22,"19-Sep-14",4,17
"10189","A12A05","A12","A05",20,50,4,22,"5-Sep-14",4,17
"10190","A12A05","A12","A05",20,50,4,22,"27-Aug-14",3,14
"10191","A12A05","A12","A05",20,50,4,22,"8-Aug-14",2,17
"10192","A12A05","A12","A05",20,50,4,22,"16-Aug-14",2,7
"10193","A12A05","A12","A05",20,50,4,22,"6-Sep-14",4,17
"10194","A12A05","A12","A05",20,50,4,22,"1-Sep-14",4,17
"10195","A12A05","A12","A05",20,50,4,22,"6-Aug-14",2,17
"10196","A12A05","A12","A05",20,50,4,22,"21-Jul-14",2,17
"10197","A12A05","A12","A05",20,50,4,22,"14-Jul-14",3,16
"10198","A12A05","A12","A05",20,50,4,22,"11-Aug-14",2,17
"10199","A12A05","A12","A05",20,50,4,22,"10-Jul-14",3,16
"10200","A12A05","A12","A05",20,50,4,22,"9-Sep-14",4,17
"10201","A12A05","A12","A05",20,50,4,22,"3-Jul-14",5,33
"10202","A12A05","A12","A05",20,50,4,22,"16-Jul-14",4,7
"10203","A12A05","A12","A05",20,50,4,22,"3-Sep-14",4,17
"10204","A12A05","A12","A05",20,50,4,22,"18-Aug-14",2,7
"10205","A12A05","A12","A05",20,50,4,22,"4-Sep-14",4,17
"10206","A12A05","A12","A05",20,50,4,22,"23-Aug-14",4,17
"10207","A12A05","A12","A05",20,50,4,22,"31-Jul-14",2,17
"10208","A12A05","A12","A05",20,50,4,22,"13-Aug-14",2,17
"10209","A12A05","A12","A05",20,50,4,22,"26-Jul-14",2,17
"10210","A12A05","A12","A05",20,50,4,22,"4-Jul-14",3,16
"10211","A12A05","A12","A05",20,50,4,22,"9-Aug-14",2,17
"10212","A12A05","A12","A05",20,50,4,22,"1-Aug-14",2,17
"10213","A12A05","A12","A05",20,50,4,22,"15-Jul-14",3,5
"10214","A12A05","A12","A05",20,50,4,22,"15-Aug-14",2,7
"10215","A12A05","A12","A05",20,50,4,22,"16-Sep-14",4,17
"10216","A12A05","A12","A05",20,50,4,22,"21-Aug-14",3,14
"10217","A12A05","A12","A05",20,50,4,22,"15-Sep-14",3,14
"10218","A12A05","A12","A05",20,50,4,22,"28-Jul-14",2,17
"10219","A12A05","A12","A05",20,50,4,22,"12-Sep-14",4,17
"10220","A12A05","A12","A05",20,50,4,22,"7-Aug-14",2,17
"10221","A12A05","A12","A05",20,50,4,22,"9-Jul-14",3,16
"10222","A12A05","A12","A05",20,50,4,22,"3-Aug-14",2,17
"10223","A12A05","A12","A05",20,50,4,22,"2-Sep-14",4,17
"10224","A12A05","A12","A05",20,50,4,22,"5-Jul-14",2,17
"10225","A12A05","A12","A05",20,50,4,22,"29-Aug-14",4,17
"10226","A12A05","A12","A05",20,50,4,22,"12-Jul-14",3,16
"10227","A12A05","A12","A05",20,50,4,22,"14-Aug-14",2,17
"10228","A12A06","A12","A06",20,60,4,21,"28-Aug-14",1,17
"10229","A12A06","A12","A06",20,60,4,21,"13-Sep-14",3,15
"10230","A12A06","A12","A06",20,60,4,21,"9-Sep-14",2,1
"10231","A12A06","A12","A06",20,60,4,21,"11-Sep-14",3,15
"10232","A12A06","A12","A06",20,60,4,21,"7-Aug-14",1,17
"10233","A12A06","A12","A06",20,60,4,21,"9-Jul-14",5,13
"10234","A12A06","A12","A06",20,60,4,21,"10-Sep-14",2,1
"10235","A12A06","A12","A06",20,60,4,21,"13-Aug-14",1,17
"10236","A12A06","A12","A06",20,60,4,21,"25-Aug-14",1,17
"10237","A12A06","A12","A06",20,60,4,21,"8-Sep-14",2,14
"10238","A12A06","A12","A06",20,60,4,21,"26-Aug-14",1,17
"10239","A12A06","A12","A06",20,60,4,21,"22-Aug-14",1,17
"10240","A12A06","A12","A06",20,60,4,21,"11-Aug-14",1,17
"10241","A12A06","A12","A06",20,60,4,21,"30-Jul-14",1,17
"10242","A12A06","A12","A06",20,60,4,21,"19-Sep-14",3,15
"10243","A12A06","A12","A06",20,60,4,21,"10-Aug-14",1,17
"10244","A12A06","A12","A06",20,60,4,21,"11-Jul-14",5,13
"10245","A12A06","A12","A06",20,60,4,21,"12-Aug-14",1,17
"10246","A12A06","A12","A06",20,60,4,21,"4-Sep-14",1,17
"10247","A12A06","A12","A06",20,60,4,21,"17-Sep-14",3,15
"10248","A12A06","A12","A06",20,60,4,21,"22-Jul-14",1,17
"10249","A12A06","A12","A06",20,60,4,21,"18-Jul-14",1,17
"10250","A12A06","A12","A06",20,60,4,21,"26-Jul-14",1,17
"10251","A12A06","A12","A06",20,60,4,21,"27-Aug-14",1,17
"10252","A12A06","A12","A06",20,60,4,21,"17-Jul-14",1,17
"10253","A12A06","A12","A06",20,60,4,21,"3-Aug-14",1,17
"10254","A12A06","A12","A06",20,60,4,21,"7-Jul-14",5,13
"10255","A12A06","A12","A06",20,60,4,21,"14-Aug-14",1,17
"10256","A12A06","A12","A06",20,60,4,21,"15-Sep-14",3,15
"10257","A12A06","A12","A06",20,60,4,21,"5-Sep-14",1,17
"10258","A12A06","A12","A06",20,60,4,21,"6-Aug-14",1,17
"10259","A12A06","A12","A06",20,60,4,21,"21-Jul-14",1,17
"10260","A12A06","A12","A06",20,60,4,21,"19-Aug-14",1,17
"10261","A12A06","A12","A06",20,60,4,21,"4-Jul-14",5,13
"10262","A12A06","A12","A06",20,60,4,21,"15-Jul-14",1,17
"10263","A12A06","A12","A06",20,60,4,21,"23-Aug-14",1,17
"10264","A12A06","A12","A06",20,60,4,21,"14-Jul-14",1,17
"10265","A12A06","A12","A06",20,60,4,21,"5-Aug-14",1,17
"10266","A12A06","A12","A06",20,60,4,21,"16-Aug-14",1,17
"10267","A12A06","A12","A06",20,60,4,21,"29-Jul-14",1,17
"10268","A12A06","A12","A06",20,60,4,21,"3-Jul-14",6,30
"10269","A12A06","A12","A06",20,60,4,21,"2-Sep-14",1,17
"10270","A12A06","A12","A06",20,60,4,21,"9-Aug-14",1,17
"10271","A12A06","A12","A06",20,60,4,21,"10-Jul-14",5,13
"10272","A12A06","A12","A06",20,60,4,21,"3-Sep-14",1,17
"10273","A12A06","A12","A06",20,60,4,21,"8-Aug-14",1,17
"10274","A12A06","A12","A06",20,60,4,21,"6-Sep-14",1,1
"10275","A12A06","A12","A06",20,60,4,21,"1-Sep-14",1,17
"10276","A12A06","A12","A06",20,60,4,21,"18-Aug-14",1,17
"10277","A12A06","A12","A06",20,60,4,21,"15-Aug-14",1,17
"10278","A12A06","A12","A06",20,60,4,21,"29-Aug-14",1,17
"10279","A12A06","A12","A06",20,60,4,21,"8-Jul-14",5,13
"10280","A12A06","A12","A06",20,60,4,21,"31-Jul-14",1,17
"10281","A12A06","A12","A06",20,60,4,21,"28-Jul-14",1,17
"10282","A12A06","A12","A06",20,60,4,21,"16-Sep-14",3,15
"10283","A12A06","A12","A06",20,60,4,21,"12-Sep-14",3,15
"10284","A12A06","A12","A06",20,60,4,21,"21-Aug-14",1,17
"10285","A12A06","A12","A06",20,60,4,21,"12-Jul-14",5,13
"10286","A12A06","A12","A06",20,60,4,21,"16-Jul-14",1,17
"10287","A12A06","A12","A06",20,60,4,21,"5-Jul-14",1,17
"10288","A12A06","A12","A06",20,60,4,21,"1-Aug-14",1,17
"10289","A12B01","A12","B01",20,70,3,26,"13-Sep-14",2,14
"10290","A12B01","A12","B01",20,70,3,26,"9-Sep-14",2,1
"10291","A12B01","A12","B01",20,70,3,26,"25-Aug-14",1,8
"10292","A12B01","A12","B01",20,70,3,26,"28-Aug-14",2,16
"10293","A12B01","A12","B01",20,70,3,26,"26-Aug-14",1,9
"10294","A12B01","A12","B01",20,70,3,26,"11-Jul-14",3,15
"10295","A12B01","A12","B01",20,70,3,26,"15-Jul-14",3,15
"10296","A12B01","A12","B01",20,70,3,26,"17-Jul-14",2,12
"10297","A12B01","A12","B01",20,70,3,26,"9-Jul-14",3,15
"10298","A12B01","A12","B01",20,70,3,26,"10-Jul-14",3,15
"10299","A12B01","A12","B01",20,70,3,26,"18-Jul-14",2,12
"10300","A12B01","A12","B01",20,70,3,26,"8-Sep-14",1,9
"10301","A12B01","A12","B01",20,70,3,26,"8-Aug-14",1,9
"10302","A12B01","A12","B01",20,70,3,26,"12-Aug-14",1,9
"10303","A12B01","A12","B01",20,70,3,26,"11-Aug-14",1,9
"10304","A12B01","A12","B01",20,70,3,26,"10-Sep-14",2,1
"10305","A12B01","A12","B01",20,70,3,26,"30-Jul-14",3,13
"10306","A12B01","A12","B01",20,70,3,26,"13-Aug-14",1,1
"10307","A12B01","A12","B01",20,70,3,26,"27-Aug-14",1,9
"10308","A12B01","A12","B01",20,70,3,26,"1-Aug-14",3,13
"10309","A12B01","A12","B01",20,70,3,26,"29-Aug-14",2,16
"10310","A12B01","A12","B01",20,70,3,26,"4-Jul-14",3,17
"10311","A12B01","A12","B01",20,70,3,26,"11-Sep-14",2,14
"10312","A12B01","A12","B01",20,70,3,26,"8-Jul-14",3,15
"10313","A12B01","A12","B01",20,70,3,26,"4-Sep-14",1,9
"10314","A12B01","A12","B01",20,70,3,26,"6-Sep-14",1,9
"10315","A12B01","A12","B01",20,70,3,26,"22-Jul-14",2,12
"10316","A12B01","A12","B01",20,70,3,26,"29-Jul-14",3,13
"10317","A12B01","A12","B01",20,70,3,26,"10-Aug-14",1,9
"10318","A12B01","A12","B01",20,70,3,26,"5-Aug-14",3,13
"10319","A12B01","A12","B01",20,70,3,26,"14-Jul-14",3,15
"10320","A12B01","A12","B01",20,70,3,26,"7-Jul-14",3,15
"10321","A12B01","A12","B01",20,70,3,26,"7-Aug-14",2,10
"10322","A12B01","A12","B01",20,70,3,26,"5-Jul-14",2,12
"10323","A12B01","A12","B01",20,70,3,26,"31-Jul-14",3,13
"10324","A12B01","A12","B01",20,70,3,26,"21-Jul-14",2,12
"10325","A12B01","A12","B01",20,70,3,26,"1-Sep-14",1,9
"10326","A12B01","A12","B01",20,70,3,26,"16-Jul-14",3,15
"10327","A12B01","A12","B01",20,70,3,26,"28-Jul-14",3,13
"10328","A12B01","A12","B01",20,70,3,26,"26-Jul-14",3,13
"10329","A12B01","A12","B01",20,70,3,26,"12-Jul-14",3,15
"10330","A12B01","A12","B01",20,70,3,26,"3-Sep-14",1,9
"10331","A12B01","A12","B01",20,70,3,26,"3-Jul-14",3,17
"10332","A12B01","A12","B01",20,70,3,26,"17-Sep-14",3,17
